LeftP,LeftV,MiddleP,MiddleV,RightP,RightV,Heading,Waypoint,Time
3.73393380275708,2.05153288760725,3.58499999999997,2,3.43581531107045,1.94846710175974,8.5403648027749,0,2.05999999999998
3.74419056545794,2.05135254017195,3.59499999999997,2,3.44555854831283,1.94864744847672,8.55507622353689,0,2.06499999999998
3.75444642643886,2.05117219618439,3.60499999999997,2,3.45530268727634,1.94882779270197,8.56973597951773,0,2.06999999999998
3.76470138571594,2.05099185541714,3.61499999999997,2,3.46504772794569,1.94900813387026,8.58434407161647,0,2.07499999999998
3.77495544330577,2.05081151796518,3.62499999999997,2,3.47479367030433,1.9491884717289,8.59890050078209,0,2.07999999999998
3.78520859922273,2.050631183393,3.63499999999997,2,3.48454051433196,1.94936880552451,8.61340526800913,0,2.08499999999998
3.79546085348785,2.05045085302219,3.64499999999997,2,3.49428826001284,1.94954913617652,8.62785837434966,0,2.08999999999998
3.80571220612058,2.05027052654782,3.65499999999997,2,3.50403690732816,1.94972946306313,8.64225982090116,0,2.09499999999998
3.81596265714096,2.05009020407474,3.66499999999997,2,3.51378645625793,1.94990978595561,8.65660960880889,0,2.09999999999998
3.82621220656645,2.04990988509903,3.67499999999997,2,3.52353690677818,1.95009010405009,8.67090773926103,0,2.10499999999998
3.83646085442192,2.04972957109345,3.68499999999997,2,3.53328825887032,1.95027041842689,8.68515421350207,0,2.10999999999998
3.84670860072995,2.04954926160579,3.69499999999997,2,3.54304051251201,1.95045072833892,8.69934903281872,0,2.11499999999998
3.85695544551359,2.04936895672837,3.70499999999997,2,3.55279366767982,1.95063103356054,8.71349219854314,0,2.11999999999998
3.86720138879379,2.04918865604028,3.71499999999996,2,3.56254772434672,1.95081133338181,8.72758371204894,0,2.12499999999998
3.87744643059871,2.04900836098271,3.72499999999996,2,3.57230268249107,1.95099162886895,8.74162357476352,0,2.12999999999998
3.88769057095396,2.04882807105031,3.73499999999996,2,3.58205854208726,1.95117191923903,8.75561178815394,0,2.13499999999998
3.89793380988522,2.04864778625343,3.74499999999996,2,3.59181530310828,1.9513522042037,8.76954835373012,0,2.13999999999998
3.9081761474174,2.04846750643553,3.75499999999996,2,3.60157296552488,1.95153248331855,8.78343327304307,0,2.14499999999998
3.91841758358129,2.04828723277659,3.76499999999996,2,3.61133152931197,1.95171275741824,8.79726654769352,0,2.14999999999998
3.9286581184055,2.04810696484266,3.77499999999996,2,3.62109099444097,1.95189302580068,8.81104817932035,0,2.15499999999998
3.93889775191806,2.0479267025114,3.78499999999996,2,3.6308513608813,1.95207328806623,8.82477816960224,0,2.15999999999998
3.94913648414794,2.04774644597713,3.79499999999996,2,3.64061262860191,1.95225354412112,8.83845652025923,0,2.16499999999998
3.9593743151283,2.04756619607191,3.80499999999996,2,3.65037479757431,1.95243379448134,8.85208323305658,0,2.16999999999998
3.96961124489059,2.04738595245817,3.81499999999996,2,3.66013786776708,1.95261403855268,8.8656583097962,0,2.17499999999998
3.97984727346486,2.04720571485307,3.82499999999996,2,3.66990183914606,1.95279427579692,8.8791817523168,0,2.17999999999998
3.99008240088434,2.04702548389642,3.83499999999996,2,3.67966671167885,1.95297450655839,8.89265356249922,0,2.18499999999998
4.00031662718422,2.04684525997567,3.84499999999996,2,3.68943248533358,1.95315473094469,8.90607374226441,0,2.18999999999998
4.01054995239865,2.04666504288695,3.85499999999996,2,3.6991991600761,1.9533349485043,8.91944229356893,0,2.19499999999998
4.0207823765594,2.04648483214971,3.86499999999996,2,3.70896673586872,1.95351515852316,8.93275921840272,0,2.19999999999998
4.03101389970414,2.04630462894708,3.87499999999996,2,3.71873521267811,1.95369536187878,8.94602451879936,0,2.20499999999998
4.04124452186976,2.04612443312546,3.88499999999996,2,3.728504590469,1.9538755581781,8.95923819682693,0,2.20999999999998
4.05147424309279,2.04594424460466,3.89499999999996,2,3.7382748692045,1.95405574710058,8.97240025458788,0,2.21499999999998
4.061703063407,2.04576406284245,3.90499999999996,2,3.74804604884393,1.95423592788602,8.98551069421571,0,2.21999999999997
4.07193098285406,2.04558388941153,3.91499999999996,2,3.75781812935294,1.95441610180181,8.99856951788793,0,2.22499999999997
4.08215800147249,2.04540372368574,3.92499999999996,2,3.76759111069302,1.95459626801519,9.01157672781149,0,2.22999999999997
4.09238411930001,2.04522356550484,3.93499999999996,2,3.77736499282373,1.95477642614259,9.02453232622531,0,2.23499999999997
4.1026093363751,2.04504341501887,3.94499999999996,2,3.78713977570424,1.95495657610115,9.03743631540172,0,2.23999999999997
4.11283365274064,2.04486327310805,3.95499999999996,2,3.79691545929678,1.95513671850888,9.05028869765061,0,2.24499999999997
4.12305706843745,2.04468313936095,3.96499999999996,2,3.80669204356055,1.95531685275308,9.06308947531073,0,2.24999999999997
4.13327958350416,2.04450301334225,3.97499999999996,2,3.81646952845155,1.95549697819994,9.07583865074911,0,2.25499999999997
4.14350119798412,2.04432289599142,3.98499999999996,2,3.82624791392923,1.95567709553637,9.0885362263692,0,2.25999999999997
4.15372191192111,2.04414278739801,3.99499999999996,2,3.83602719995241,1.95585720463726,9.10118220460497,0,2.26499999999997
4.16394172535797,2.04396268737306,4.00499999999996,2,3.845807386478,1.95603730511659,9.11377658791879,0,2.26999999999997
4.17416063833437,2.04378259527996,4.01499999999996,2,3.8555884734588,1.95621739616067,9.1263193787982,0,2.27499999999997
4.1843786508983,2.04360251278607,4.02499999999996,2,3.86537046085464,1.95639747916731,9.13881057976957,0,2.27999999999997
4.19459576309429,2.04342243919673,4.03499999999996,2,3.87515334862101,1.95657755327484,9.15125019338308,0,2.28499999999997
4.20481197496556,2.04324237425391,4.04499999999996,2,3.88493713671122,1.95675761804262,9.16363822221498,0,2.28999999999997
4.21502728655696,2.04306231828074,4.05499999999996,2,3.89472182507918,1.95693767359134,9.17597466887072,0,2.29499999999997
4.22524169791688,2.04288227198415,4.06499999999996,2,3.90450741368124,1.95711772041137,9.18825953598666,0,2.29999999999997
4.23545520909177,2.04270223497675,4.07499999999996,2,3.91429390247098,1.9572977579483,9.20049282622303,0,2.30499999999997
4.24566782012493,2.04252220663259,4.08499999999996,2,3.92408129139809,1.95747778542305,9.21267454226209,0,2.30999999999997
4.25587953106662,2.04234218833746,4.09499999999996,2,3.93386958041802,1.95765780398593,9.22480468681971,0,2.31499999999997
4.26609034196528,2.04216217973331,4.10499999999996,2,3.94365876948364,1.95783781312227,9.23688326263444,0,2.31999999999997
4.27630025286792,2.04198218052816,4.11499999999996,2,3.95344885854554,1.95801781238034,9.24891027246738,0,2.32499999999997
4.28650926382137,2.04180219069014,4.12499999999996,2,3.96323984755335,1.95819780156351,9.26088571910351,0,2.32999999999997
4.29671737487774,2.04162221127383,4.13499999999996,2,3.97303173646095,1.95837778151873,9.27280960535737,0,2.33499999999997
4.30692458608651,2.04144224175396,4.14499999999996,2,3.98282452521886,1.95855775158221,9.28468193406343,0,2.33999999999997
4.31713089749424,2.04126228154641,4.15499999999996,2,3.99261821377404,1.95873771103619,9.29650270807529,0,2.34499999999997
4.32733630915351,2.04108233185237,4.16499999999996,2,4.00241280207843,1.95891766087859,9.30827193027571,0,2.34999999999997
4.33754082111597,2.04090239249325,4.17499999999996,2,4.01220829008237,1.95909760078663,9.31998960356796,0,2.35499999999997
4.3477444334315,2.04072246310567,4.18499999999996,2,4.02200467773369,1.95927753026427,9.33165573087446,0,2.35999999999997
4.35794714614948,2.04054254359579,4.19499999999996,2,4.03180196497907,1.95945744907583,9.34327031513787,0,2.36499999999997
4.36814895932487,2.04036263507803,4.20499999999995,2,4.04160015176982,1.95963735815013,9.3548333593275,0,2.36999999999997
4.3783498730098,2.04018273698469,4.21499999999995,2,4.05139923805383,1.95981725680238,9.36634486642929,0,2.37499999999997
4.38854988725318,2.04000284867643,4.22499999999995,2,4.06119922377525,1.95999714428381,9.37780483944506,0,2.37999999999997
4.39874900211048,2.0398229714612,4.23499999999995,2,4.07100010888384,1.9601770217179,9.38921328140296,0,2.38499999999997
4.40894721763572,2.03964310504837,4.24499999999995,2,4.08080189332731,1.96035688869503,9.40057019534804,0,2.38999999999997
4.41914453388076,2.03946324900795,4.25499999999995,2,4.0906045770507,1.96053674467681,9.41187558434112,0,2.39499999999997
4.42934095089811,2.03928340346986,4.26499999999995,2,4.10040815999902,1.96071658966372,9.42312945146145,0,2.39999999999997
4.43953646874471,2.03910356932003,4.27499999999995,2,4.11021264212095,1.96089642438614,9.43433179981044,0,2.40499999999997
4.44973108747493,2.03892374604413,4.28499999999995,2,4.12001802336212,1.9610762482341,9.44548263250347,0,2.40999999999997
4.45992480713922,2.03874393285798,4.29499999999995,2,4.1298243036638,1.96125606033698,9.4565819526681,0,2.41499999999997
4.47011762779651,2.03856413145765,4.30499999999995,2,4.13963148297488,1.96143586221458,9.46762976345714,0,2.41999999999997
4.48030954950228,2.03838434115382,4.31499999999995,2,4.14943956124036,1.96161565309612,9.47862606803518,0,2.42499999999997
4.49050057230955,2.03820456145261,4.32499999999995,2,4.15924853840235,1.96179543239953,9.48957086957937,0,2.42999999999997
4.50069069627455,2.03802479300064,4.33499999999995,2,4.16905841440558,1.96197520064484,9.50046417128499,0,2.43499999999997
4.51087992145532,2.03784503615389,4.34499999999995,2,4.17886918919595,1.96215495807391,9.51130597636363,0,2.43999999999997
4.52106824790726,2.03766529038924,4.35499999999995,2,4.18868086271639,1.96233470408729,9.52209628803796,0,2.44499999999997
4.53125567568408,2.03748555536286,4.36499999999995,2,4.19849343490768,1.96251443825843,9.53283510954233,0,2.44999999999997
4.54144220484617,2.03730583241909,4.37499999999995,2,4.20830690571663,1.96269416179124,9.54352244413133,0,2.45499999999997
4.55162783545051,2.03712612086823,4.38499999999995,2,4.2181212750863,1.96287387393251,9.55415829506853,0,2.45999999999997
4.56181256755043,2.03694641998222,4.39499999999995,2,4.22793654295577,1.96305357389544,9.56474266562603,0,2.46499999999997
4.57199640120647,2.03676673120893,4.40499999999995,2,4.23775270927073,1.96323326299199,9.57527555909535,0,2.46999999999997
4.58217933647693,2.0365870540922,4.41499999999995,2,4.24756977397425,1.96341294070256,9.58575697877707,0,2.47499999999997
4.59236137341718,2.03640738804964,4.42499999999995,2,4.25738773700619,1.963592606388,9.5961869279799,0,2.47999999999997
4.60254251208549,2.03622773366255,4.43499999999995,2,4.26720659830886,1.96377226053506,9.60656541002619,0,2.48499999999997
4.61272275254217,2.03604809133506,4.44499999999995,2,4.27702635782616,1.96395190346056,9.61689242825064,0,2.48999999999997
4.62290209484446,2.03586846045904,4.45499999999995,2,4.28684701549871,1.96413153450983,9.62716798599472,0,2.49499999999997
4.63308053904848,2.03568884080425,4.46499999999995,2,4.29666857126568,1.96431115339406,9.63739208660832,0,2.49999999999997
4.6432580852164,2.03550923358297,4.47499999999995,2,4.30649102507178,1.96449076121905,9.64756473345645,0,2.50499999999997
4.65343473340703,2.03532963812721,4.48499999999995,2,4.31631437685818,1.96467035727986,9.65768592990958,0,2.50999999999997
4.66361048367493,2.03515005357885,4.49499999999995,2,4.32613862656163,1.9648499406898,9.66775567934216,0,2.51499999999997
4.67378533608349,2.03497048171229,4.50499999999995,2,4.33596377412715,1.96502951310494,9.67777398514552,0,2.51999999999997
4.68395929069211,2.03479092172474,4.51499999999995,2,4.34578981949565,1.96520907369992,9.68774085071445,0,2.52499999999997
4.69413234755688,2.03461137295393,4.52499999999995,2,4.35561676260457,1.96538862178285,9.69765627944781,0,2.52999999999997
4.7043045067393,2.03443183648436,4.53499999999995,2,4.36544460339634,1.96556815835413,9.70752027475653,0,2.53499999999997
4.71447576830029,2.03425231219725,4.54499999999995,2,4.37527334181261,1.96574768325433,9.71733284005738,0,2.53999999999997
4.72464613229731,2.03407279940321,4.55499999999995,2,4.38510297779148,1.96592719577439,9.72709397876991,0,2.54499999999997
4.73481559879008,2.03389329855524,4.56499999999995,2,4.39493351127305,1.96610669631297,9.73680369432157,0,2.54999999999997
4.74498416784088,2.03371381016015,4.57499999999995,2,4.40476494219966,1.96628618532238,9.74646199014749,0,2.55499999999997
4.75515183950842,2.03353433350663,4.58499999999995,2,4.41459727051006,1.96646566208026,9.75606886968446,0,2.55999999999997
4.76531861385077,2.03335486847067,4.59499999999995,2,4.42443049614223,1.96664512643485,9.76562433637321,0,2.56499999999997
4.77548449093141,2.03317541612746,4.60499999999995,2,4.43426461903921,1.9668245793955,9.77512839366383,0,2.56999999999997
4.78564947081011,2.03299597574082,4.61499999999995,2,4.44409963914033,1.96700402022435,9.78458104500679,0,2.57499999999997
4.79581355354347,2.03281654667206,4.62499999999995,2,4.45393555638172,1.96718344827857,9.79398229385315,0,2.57999999999997
4.80597673919599,2.032637130503,4.63499999999995,2,4.46377237070705,1.967362865066,9.80333214366443,0,2.58499999999997
4.81613902782807,2.03245772641599,4.64499999999995,2,4.47361008205593,1.9675422697761,9.81263059790116,0,2.58999999999997
4.82630041949586,2.03227833355868,4.65499999999995,2,4.48344869036377,1.96772166156776,9.82187766002244,0,2.59499999999997
4.83646091426383,2.03209895359297,4.66499999999995,2,4.49328819557394,1.96790104203375,9.83107333349707,0,2.59999999999997
4.84662051219278,2.03191958579045,4.67499999999994,2,4.50312859762623,1.96808041045742,9.84021762179223,0,2.60499999999997
4.85677921333966,2.03174022937624,4.68499999999994,2,4.51296989645662,1.96825976607814,9.84931052837307,0,2.60999999999997
4.86693701776764,2.03156088559631,4.69499999999994,2,4.5228120920071,1.96843911009508,9.85835205671138,0,2.61499999999997
4.87709392553826,2.03138155412431,4.70499999999994,2,4.53265518421804,1.96861844218899,9.86734221027817,0,2.61999999999997
4.8872499367091,2.03120223416713,4.71499999999994,2,4.54249917302597,1.96879776158591,9.87628099254131,0,2.62499999999997
4.89740505134216,2.03102292661271,4.72499999999994,2,4.55234405837171,1.96897706914842,9.88516840697264,0,2.62999999999997
4.90755926949959,2.03084363148575,4.73499999999994,2,4.56218984019622,1.96915636490146,9.89400445704382,0,2.63499999999997
4.91771259123943,2.0306643479675,4.74499999999994,2,4.5720365184365,1.96933564805652,9.90278914622225,0,2.63999999999997
4.92786501662267,2.03048507664826,4.75499999999994,2,4.58188409303246,1.969514919192,9.91152247797694,0,2.64499999999997
4.93801654571189,2.03030581784381,4.76499999999994,2,4.59173256392558,1.96969417862371,9.92020445577698,0,2.64999999999997
4.94816717856549,2.03012657071972,4.77499999999994,2,4.60158193105335,1.96987342555324,9.9288350830862,0,2.65499999999997
4.95831691524353,2.02994733560973,4.78499999999994,2,4.61143219435494,1.9700526603186,9.93741436336792,0,2.65999999999997
4.96846575580891,2.02976811307418,4.79499999999994,2,4.62128335377234,1.9702318834792,9.94594230008556,0,2.66499999999997
4.97861370032023,2.02958890226526,4.80499999999994,2,4.63113540924349,1.97041109423105,9.95441889669632,0,2.66999999999997
4.98876074883677,2.02940970330854,4.81499999999994,2,4.64098836070707,1.97059029271509,9.96284415665502,0,2.67499999999997
4.99890690142157,2.0292305169599,4.82499999999994,2,4.65084220810551,1.97076947968924,9.97121808341637,0,2.67999999999997
5.00905215813335,2.02905134235492,4.83499999999994,2,4.66069695137721,1.97094865433894,9.97954068042792,0,2.68499999999997
5.01919651903066,2.02887217946321,4.84499999999994,2,4.67055259046051,1.97112781666094,9.98781195113322,0,2.68999999999996
5.02933998417661,2.02869302918856,4.85499999999994,2,4.68040912529833,1.97130696756306,9.99603189897532,0,2.69499999999996
5.03948255362985,2.02851389064844,4.86499999999994,2,4.69026655582942,1.97148610621923,10.0042005273891,0,2.69999999999996
5.04962422744837,2.02833476370455,4.87499999999994,2,4.70012488199207,1.97166523252911,10.0123178398043,0,2.70499999999996
5.05976500569516,2.0281556493577,4.88499999999994,2,4.70998410372957,1.97184434750102,10.0203838396492,0,2.70999999999996
5.06990488842874,2.02797654671561,4.89499999999994,2,4.7198442209811,1.97202345030468,10.0283985303433,0,2.71499999999996
5.08004387570659,2.02779745557104,4.90499999999994,2,4.729705233685,1.97220254078007,10.0363619152995,0,2.71999999999996
5.0901819675915,2.02761837698014,4.91499999999994,2,4.73956714178497,1.97238161999492,10.0442739979288,0,2.72499999999996
5.10031916414168,2.02743931003771,4.92499999999994,2,4.74942994522055,1.97256068711487,10.0521347816324,0,2.72999999999996
5.11045546541425,2.02726025451337,4.93499999999994,2,4.75929364393035,1.97273974196081,10.0599442698039,0,2.73499999999996
5.12059087147163,2.02708121147583,4.94499999999994,2,4.76915823785845,1.97291878562091,10.067702465834,0,2.73999999999996
5.13072538237167,2.02690218000738,4.95499999999994,2,4.77902372694472,1.97309781725302,10.0754093731028,0,2.74499999999996
5.14085899817116,2.02672315989906,4.96499999999994,2,4.78889011112825,1.97327683670661,10.0830649949821,0,2.74999999999996
5.15099171893208,2.02654415218451,4.97499999999994,2,4.79875739035346,1.97345584504216,10.0906693348396,0,2.75499999999996
5.16112354471177,2.02636515593763,4.98499999999994,2,4.80862556456053,1.97363484141371,10.0982223960315,0,2.75999999999996
5.17125447556681,2.02618617100723,4.99499999999994,2,4.8184946336892,1.97381382573401,10.1057241819053,0,2.76499999999996
5.1813845115586,2.02600719835808,5.00499999999994,2,4.82836459768421,1.97399279900178,10.1131746958031,0,2.76999999999996
5.19151365274387,2.02582823705498,5.01499999999994,2,4.83823545648606,1.97417176037014,10.1205739410546,0,2.77499999999996
5.20164189917907,2.02564928703981,5.02499999999994,2,4.84810721003529,1.97435070984541,10.1279219209804,0,2.77999999999996
5.21176925092493,2.02547034917057,5.03499999999994,2,4.85797985827694,1.97452964833021,10.1352186388942,0,2.78499999999996
5.22189570803745,2.02529142250462,5.04499999999994,2,4.86785340115182,1.97470857497604,10.1424640980969,0,2.78999999999996
5.23202127057302,2.0251125071142,5.05499999999994,2,4.87772783860142,1.97488748992063,10.1496583018796,0,2.79499999999996
5.24214593859158,2.0249336037108,5.06499999999994,2,4.88760317057108,1.97506639393208,10.1568012535252,0,2.79999999999996
5.25226971214835,2.02475471135475,5.07499999999994,2,4.89747939700192,1.97524528616719,10.1638929563032,0,2.80499999999996
5.26239259129969,2.02457583026844,5.08499999999994,2,4.90735651783651,1.97542416691866,10.1709334134726,0,2.80999999999996
5.27251457610468,2.02439696099748,5.09499999999994,2,4.9172345330205,1.975603036797,10.1779226282834,0,2.81499999999996
5.28263566661764,2.02421810259201,5.10499999999994,2,4.92711344249527,1.9757818949544,10.1848606039707,0,2.81999999999996
5.29275586289497,2.02403925546683,5.11499999999994,2,4.93699324620466,1.97596074187797,10.1917473437596,0,2.82499999999996
5.30287516499479,2.02386041996385,5.12499999999994,2,4.94687394409458,1.97613957798441,10.1985828508642,0,2.82999999999996
5.31299357297044,2.02368159512921,5.13499999999993,2,4.95675553610671,1.97631840242674,10.2053671284835,0,2.83499999999996
5.32311108687842,2.02350278159697,5.14499999999993,2,4.96663802218628,1.97649721591216,10.2121001798058,0,2.83999999999996
5.33322770677579,2.02332397947283,5.15499999999993,2,4.97652140227944,1.97667601863204,10.2187820080072,0,2.84499999999996
5.34334343271481,2.0231451878052,5.16499999999993,2,4.98640567632817,1.97685480974724,10.2254126162479,0,2.84999999999996
5.35345826475216,2.02296640747038,5.17499999999993,2,4.9962908442792,1.97703359020558,10.2319920076776,0,2.85499999999996
5.36357220294373,2.02278763831353,5.18499999999993,2,5.00617690607896,1.97721235995127,10.2385201854319,0,2.85999999999996
5.37368524734067,2.02260887938733,5.19499999999993,2,5.01606386166972,1.97739111815198,10.2449971526298,0,2.86499999999996
5.38379739799981,2.02243013182809,5.20499999999993,2,5.0259517109998,1.97756986601734,10.2514229123802,0,2.86999999999996
5.39390865497583,2.02225139520328,5.21499999999993,2,5.03584045401592,1.97774860322326,10.2577974677759,0,2.87499999999996
5.40401901831866,2.02207266856767,5.22499999999993,2,5.04573009066065,1.97792732894608,10.2641208218929,0,2.87999999999996
5.41412848808537,2.02189395334113,5.23499999999993,2,5.05562062088403,1.97810604467665,10.2703929777965,0,2.88499999999996
5.42423706432898,2.02171524872131,5.24499999999993,2,5.0655120446327,1.97828474973393,10.2766139385348,0,2.88999999999996
5.43434474709919,2.02153655404299,5.25499999999993,2,5.07540436185057,1.97846344357354,10.2827837071388,0,2.89499999999996
5.44445153645225,2.02135787061174,5.26499999999993,2,5.08529757248847,1.97864212758035,10.2889022866279,0,2.89999999999996
5.4545574324396,2.02117919747008,5.27499999999993,2,5.0951916764931,1.97882080092557,10.2949696800031,0,2.90499999999996
5.46466243511133,2.02100053434609,5.28499999999993,2,5.10508667381037,1.97899946345393,10.3009858902487,0,2.90999999999996
5.47476654452221,2.02082188217557,5.29499999999993,2,5.11498256439134,1.97917811619402,10.3069509203358,0,2.91499999999996
5.48486976072222,2.02064324000251,5.30499999999993,2,5.12487934818296,1.9793567583235,10.3128647732164,0,2.91999999999996
5.49497208376187,2.02046460792985,5.31499999999993,2,5.13477702513324,1.97953539005732,10.318727451826,0,2.92499999999996
5.50507351369437,2.02028598650013,5.32499999999993,2,5.14467559519347,1.97971401204555,10.3245389590855,0,2.92999999999996
5.51517405056822,2.02010737476994,5.33499999999993,2,5.15457505831088,1.9798926234811,10.3302992978954,0,2.93499999999996
5.52527369443432,2.01992877321962,5.34499999999993,2,5.16447541443565,1.98007122495464,10.3360084711411,0,2.93999999999996
5.53537244534428,2.01975018199299,5.35499999999993,2,5.1743766635193,1.98024981672919,10.3416664816905,0,2.94499999999996
5.54547030334507,2.01957160015745,5.36499999999993,2,5.18427880550936,1.98042839801317,10.3472733323915,0,2.94999999999996
5.55556726848797,2.01939302858046,5.37499999999993,2,5.19418184035827,1.98060696978088,10.3528290260766,0,2.95499999999996
5.56566334082297,2.01921446699884,5.38499999999993,2,5.20408576801777,1.98078553190065,10.3583335655594,0,2.95999999999996
5.57575852039542,2.01903591449036,5.39499999999993,2,5.21399058843575,1.98096408359603,10.3637869536329,0,2.96499999999996
5.585852807257,2.01885737231531,5.40499999999993,2,5.2238963015669,1.98114262623075,10.3691891930751,0,2.96999999999996
5.59594620145549,2.01867883969839,5.41499999999993,2,5.23380290736278,1.98132115917457,10.374540286643,0,2.97499999999996
5.60603870303617,2.01850031613558,5.42499999999993,2,5.24371040577311,1.9814996820657,10.3798402370737,0,2.97999999999996
5.61613031204952,2.01832180267108,5.43499999999993,2,5.25361879675341,1.98167819606069,10.3850890470878,0,2.98499999999996
5.62622102854141,2.01814329837748,5.44499999999993,2,5.26352808025533,1.98185670038408,10.3902867193844,0,2.98999999999996
5.63631085255761,2.01796480324025,5.45499999999993,2,5.27343825623112,1.98203519515716,10.3954332566429,0,2.99499999999996
5.64639978414678,2.01778631783329,5.46499999999993,2,5.28334932463652,1.98221368108155,10.4005286615247,0,2.99999999999996
5.65648782335302,2.01760784124805,5.47499999999993,2,5.29326128542353,1.98239215740184,10.4055729366689,0,3.00499999999996
5.66657497022257,2.0174293739112,5.48499999999993,2,5.30317413854692,1.9825706246781,10.4105660846959,0,3.00999999999996
5.67666122480225,2.01725091593466,5.49499999999993,2,5.31308788396273,1.98274908316144,10.4155081082059,0,3.01499999999996
5.68674658713436,2.01707246642296,5.50499999999993,2,5.3230025216233,1.98292753211438,10.4203990097765,0,3.01999999999996
5.69683105726558,2.01689402624457,5.51499999999993,2,5.33291805148597,1.98310597253342,10.4252387919669,0,3.02499999999996
5.70691463524071,2.016715595025,5.52499999999993,2,5.34283447350695,1.98328440419617,10.4300274573148,0,3.02999999999996
5.71699732110065,2.01653717198748,5.53499999999993,2,5.35275178763937,1.98346282648531,10.4347650083347,0,3.03499999999996
5.72707911489206,2.01635875828377,5.54499999999993,2,5.36266999384278,1.98364124068075,10.439451447523,0,3.03999999999996
5.7371600166572,2.01618035302792,5.55499999999993,2,5.37258909207308,1.9838196460598,10.4440867773526,0,3.04499999999996
5.74724002643749,2.01600195605646,5.56499999999993,2,5.38250908228614,1.98399804261204,10.4486710002745,0,3.04999999999996
5.75731914427758,2.01582356801936,5.57499999999993,2,5.39242996444178,1.98417643112819,10.4532041187195,0,3.05499999999996
5.76739737021783,2.01564518804915,5.58499999999993,2,5.40235173849631,1.98435481090663,10.4576861350947,0,3.05999999999996
5.7774747043001,2.01546681645501,5.59499999999993,2,5.41227440440834,1.98453318240608,10.4621170517859,0,3.06499999999996
5.78755114656706,2.01528845339135,5.60499999999992,2,5.422197962138,1.98471154593245,10.4664968711568,0,3.06999999999996
5.79762669705714,2.01511009801611,5.61499999999992,2,5.43212241164207,1.98488990081373,10.4708255955473,0,3.07499999999996
5.8077013558126,2.01493175109056,5.62499999999992,2,5.44204775288185,1.98506824795532,10.4751032272761,0,3.07999999999996
5.81777512287389,2.01475341225831,5.63499999999992,2,5.45197398581768,1.985246587166,10.4793297686386,0,3.08499999999996
5.82784799827809,2.01457508084161,5.64499999999992,2,5.46190111040736,1.9854249179361,10.483505221906,0,3.08999999999996
5.83791998206723,2.01439675782738,5.65499999999992,2,5.47182912661436,1.98560324139937,10.4876295893285,0,3.09499999999996
5.84799107427915,2.01421844238316,5.66499999999992,2,5.48175803439884,1.98578155689721,10.4917028731315,0,3.09999999999996
5.85806127495136,2.01404013444193,5.67499999999992,2,5.49168783372147,1.98595986452573,10.4957250755168,0,3.10499999999996
5.86813058412376,2.01386183448161,5.68499999999992,2,5.50161852454607,1.9861381649199,10.4996961986639,0,3.10999999999996
5.87819900183224,2.01368354169515,5.69499999999992,2,5.51155010683332,1.98631645744908,10.5036162447268,0,3.11499999999996
5.88826652811464,2.0135052564796,5.70499999999992,2,5.52148258054666,1.98649474266992,10.507485215837,0,3.11999999999996
5.89833316300877,2.01332697882617,5.71499999999992,2,5.53141594565037,1.9866730207419,10.5113031141015,0,3.12499999999996
5.90839890654853,2.01314870795167,5.72499999999992,2,5.54135020210567,1.98685129105962,10.5150699416023,0,3.12999999999996
5.91846375877204,2.01297044470173,5.73499999999992,2,5.5512853498788,1.98702955462559,10.5187857003983,0,3.13499999999996
5.92852771971448,2.01279218848959,5.74499999999992,2,5.56122138893396,1.98720781103216,10.5224503925234,0,3.13999999999996
5.93859078940937,2.01261393897804,5.75499999999992,2,5.57115831923454,1.9873860601165,10.5260640199861,0,3.14499999999996
5.94865296789342,2.01243569680959,5.76499999999992,2,5.58109614074796,1.98756430268452,10.5296265847716,0,3.14999999999996
5.95871425519954,2.01225746122348,5.77499999999992,2,5.59103485343876,1.98774253815826,10.533138088839,0,3.15499999999996
5.96877465136149,2.01207923239039,5.78499999999992,2,5.60097445727316,1.9879207668798,10.5365985341227,0,3.15999999999995
5.97883415641384,2.01190101046953,5.79499999999992,2,5.61091495221906,1.98809898918157,10.5400079225324,0,3.16499999999995
5.9888927703875,2.01172279473142,5.80499999999992,2,5.62085633824165,1.98827720451775,10.5433662559514,0,3.16999999999995
5.99895049331638,2.01154458577744,5.81499999999992,2,5.63079861530995,1.98845541365951,10.546673536239,0,3.17499999999995
6.00900732523267,2.01136638325788,5.82499999999992,2,5.64074178339214,1.98863361643786,10.549929765228,0,3.17999999999995
6.01906326616609,2.01118818668306,5.83499999999992,2,5.65068584245488,1.98881181254814,10.5531349447252,0,3.18499999999995
6.0291183161498,2.01100999674281,5.84499999999992,2,5.66063079246913,1.98899000285069,10.556289076513,0,3.18999999999995
6.03917247521345,2.01083181273036,5.85499999999992,2,5.67057663340326,1.98916818682616,10.5593921623465,0,3.19499999999995
6.04922574338692,2.01065363469402,5.86499999999992,2,5.68052336522678,1.98934636470421,10.5624442039552,0,3.19999999999995
6.0592781207012,2.01047546285567,5.87499999999992,2,5.69047098791121,1.98952453688509,10.5654452030431,0,3.20499999999995
6.06932960718392,2.01029729654308,5.88499999999992,2,5.70041950142564,1.98970270288591,10.5683951612868,0,3.20999999999995
6.07938020286498,2.01011913621229,5.89499999999992,2,5.71036890574235,1.98988086334171,10.5712940803374,0,3.21499999999995
6.08942990777307,2.00994098161878,5.90499999999992,2,5.72031920083332,1.99005901819459,10.5741419618193,0,3.21999999999995
